,account_id,customer_id,account_type,opening_date,account_status,balance,credit_score
4021,,15697100,saving,2024-07-11 10:44:00,inactive,108736.52,772
4022,,15811290,saving,2024-07-29 22:44:00,inactive,129974.79,680
4023,,15629187,business,2024-07-09 21:26:00,closed,85982.07,535
4024,,15758073,business,2024-07-15 8:56:00,active,134397.61,655
4025,,15640769,saving,2024-07-12 11:12:00,inactive,137841.53,660
4026,,15606641,business,2024-07-17 10:12:00,active,100260.88,762
4027,,15718280,saving,2024-07-03 7:28:00,active,139822.11,662
4028,,15764335,business,2024-07-10 8:37:00,inactive,123151.51,463
4029,,15634218,business,2024-07-09 17:34:00,inactive,95331.83,501
4030,,15808760,business,2024-07-05 8:29:00,inactive,0.0,603
4031,,15648461,saving,2024-07-22 1:21:00,active,138162.41,688
4032,,15593555,business,2024-07-24 16:25:00,active,0.0,430
4033,,15569079,business,2024-07-01 0:37:00,inactive,126066.26,632
4034,,15800736,business,2024-07-01 10:29:00,inactive,96763.89,601
4035,,15792607,current,2024-07-25 0:08:00,inactive,0.0,769
4036,,15640034,saving,2024-07-11 21:58:00,active,139561.46,551
4037,,15807563,current,2024-07-23 5:17:00,closed,0.0,841
4038,,15684461,saving,2024-07-17 9:59:00,inactive,0.0,469
4039,,15580134,current,2024-07-20 18:00:00,closed,172463.45,479
4040,,15679075,business,2024-07-16 5:59:00,active,107798.85,701
4041,,15742504,business,2024-07-26 19:58:00,inactive,70181.48,593
4042,,15567328,saving,2024-07-08 10:28:00,active,177997.07,738
4043,,15698294,saving,2024-07-05 1:24:00,inactive,0.0,635
4044,,15607142,current,2024-07-06 21:47:00,active,0.0,658
4045,,15738516,current,2024-07-16 20:51:00,active,0.0,687
4046,,15806403,business,2024-07-08 15:19:00,active,0.0,650
4047,,15656707,business,2024-07-30 5:47:00,active,123200.78,720
4048,,15653715,saving,2024-07-24 14:03:00,active,0.0,602
4049,,15806184,saving,2024-07-03 11:25:00,closed,0.0,618
4050,,15585734,saving,2024-07-10 13:37:00,active,137742.9,803
4051,,15725639,business,2024-07-03 13:07:00,active,116270.72,793
4052,,15618401,saving,2024-07-18 22:22:00,closed,113220.2,616
4053,,15785385,current,2024-07-07 19:57:00,inactive,0.0,550
4054,,15734762,business,2024-07-26 4:56:00,active,115895.22,602
4055,,15767129,current,2024-07-03 8:49:00,inactive,121730.49,452
4056,,15797204,saving,2024-07-11 3:31:00,closed,113811.85,655
4057,,15769272,saving,2024-07-12 11:37:00,closed,136214.08,510
4058,,15771966,saving,2024-07-17 2:00:00,closed,146200.01,557
4059,,15691952,current,2024-07-09 11:54:00,closed,106242.67,676
4060,,15593250,business,2024-07-05 8:06:00,inactive,0.0,640
4061,,15605333,current,2024-07-11 6:51:00,closed,0.0,529
4062,,15800083,business,2024-07-27 22:02:00,active,24043.45,559
4063,,15575691,saving,2024-07-04 5:37:00,active,0.0,689
4064,,15689886,current,2024-07-03 20:03:00,active,132287.92,626
4065,,15809838,current,2024-07-17 4:59:00,inactive,0.0,697
4066,,15736154,saving,2024-07-28 9:06:00,active,0.0,823
4067,,15767391,current,2024-07-16 12:39:00,closed,90322.99,565
4068,,15704910,current,2024-07-23 11:44:00,inactive,0.0,631
4069,,15656613,business,2024-07-06 15:34:00,closed,131283.11,646
4070,,15611551,business,2024-07-22 8:00:00,active,131659.59,676
4071,,15732430,business,2024-07-24 9:51:00,inactive,120952.74,850
4072,,15741865,business,2024-07-06 2:51:00,active,153166.17,810
4073,,15634143,saving,2024-07-22 23:16:00,active,53291.86,581
4074,,15609676,business,2024-07-05 4:41:00,active,167924.95,718
4075,,15761600,saving,2024-07-05 16:05:00,closed,86394.14,713
4076,,15676404,current,2024-07-20 0:39:00,active,0.0,672
4077,,15659236,saving,2024-07-17 20:36:00,inactive,0.0,781
4078,,15690440,current,2024-07-23 8:13:00,active,0.0,656
4079,,15694601,business,2024-07-24 12:51:00,inactive,158978.79,583
4080,,15812262,saving,2024-07-13 8:25:00,closed,100431.84,808
4081,,15762821,current,2024-07-29 11:13:00,closed,0.0,721
4082,,15669301,saving,2024-07-26 11:47:00,inactive,150358.97,778
4083,,15672640,current,2024-07-29 9:41:00,closed,114347.85,850
4084,,15750458,saving,2024-07-01 1:12:00,active,0.0,693
4085,,15627251,current,2024-07-23 0:06:00,active,134007.9,520
4086,,15764294,current,2024-07-21 1:59:00,inactive,98899.91,759
4087,,15659962,saving,2024-07-02 18:27:00,closed,0.0,637
4088,,15788536,business,2024-07-10 23:08:00,closed,137430.82,755
4089,,15596979,saving,2024-07-23 9:49:00,active,0.0,662
4090,,15681220,saving,2024-07-21 22:38:00,inactive,0.0,503
4091,,15635097,business,2024-07-19 9:12:00,inactive,188976.89,599
4092,,15780779,current,2024-07-13 14:24:00,active,0.0,583
4093,,15798470,saving,2024-07-10 12:51:00,inactive,75990.97,764
4094,,15760880,business,2024-07-19 17:08:00,inactive,0.0,513
4095,,15616929,business,2024-07-25 5:48:00,closed,112181.08,730
4096,,15758775,business,2024-07-14 18:45:00,closed,97208.46,820
4097,,15663386,business,2024-07-05 14:25:00,active,0.0,597
4098,,15621267,saving,2024-07-10 20:40:00,inactive,0.0,637
4099,,15720509,saving,2024-07-05 7:15:00,active,150856.79,696
4100,,15693322,business,2024-07-18 4:31:00,inactive,146748.07,635
4101,,15589544,business,2024-07-06 1:23:00,inactive,0.0,673
4102,,15772030,saving,2024-07-06 2:08:00,inactive,0.0,662
4103,,15693337,current,2024-07-06 3:09:00,inactive,148863.17,683
4104,,15676571,business,2024-07-29 1:51:00,inactive,0.0,850
4105,,15701392,current,2024-07-03 5:14:00,inactive,0.0,815
4106,,15741092,business,2024-07-02 18:28:00,active,153360.02,671
4107,,15643865,business,2024-07-08 5:24:00,active,92055.36,601
4108,,15769389,current,2024-07-03 18:31:00,active,124723.92,709
4109,,15807768,saving,2024-07-09 13:24:00,closed,103033.83,702
4110,,15801630,saving,2024-07-28 18:13:00,closed,0.0,558
4111,,15705034,current,2024-07-12 8:26:00,inactive,0.0,691
4112,,15763107,business,2024-07-30 21:29:00,inactive,0.0,700
4113,,15667085,saving,2024-07-25 11:31:00,closed,0.0,667
4114,,15647008,saving,2024-07-01 10:47:00,inactive,116726.22,624
4115,,15584505,current,2024-07-12 9:36:00,active,113923.81,580
4116,,15748068,saving,2024-07-22 6:14:00,inactive,0.0,571
4117,,15663964,current,2024-07-24 10:32:00,active,0.0,561
4118,,15782311,saving,2024-07-20 18:45:00,active,0.0,529
4119,,15588197,current,2024-07-29 20:29:00,closed,0.0,670
4120,,15610105,current,2024-07-10 2:49:00,closed,121827.43,666
4121,,15606133,saving,2024-07-18 20:24:00,inactive,0.0,628
4122,,15599403,business,2024-07-09 10:00:00,inactive,125389.7,577
4123,,15648225,business,2024-07-29 6:37:00,inactive,103895.31,652
4124,,15608406,business,2024-07-15 19:10:00,closed,111128.04,678
4125,,15633378,saving,2024-07-14 7:14:00,active,0.0,692
4126,,15664759,current,2024-07-29 9:20:00,closed,0.0,675
4127,,15625545,current,2024-07-22 20:29:00,closed,0.0,712
4128,,15772148,current,2024-07-13 18:14:00,inactive,151242.48,639
4129,,15810829,business,2024-07-12 14:22:00,inactive,0.0,618
4130,,15731669,business,2024-07-10 4:02:00,active,129709.62,554
4131,,15738634,current,2024-07-01 16:18:00,active,83347.25,533
4132,,15737571,saving,2024-07-15 9:45:00,active,84121.04,540
4133,,15667602,current,2024-07-20 4:18:00,active,0.0,704
4134,,15684147,saving,2024-07-12 14:20:00,closed,102338.19,678
4135,,15789874,current,2024-07-23 5:12:00,active,87375.78,712
4136,,15757952,current,2024-07-28 6:20:00,inactive,0.0,651
4137,,15698732,saving,2024-07-15 8:21:00,closed,104677.09,789
4138,,15714355,saving,2024-07-11 13:16:00,closed,121669.23,775
4139,,15599090,saving,2024-07-05 6:50:00,active,108407.34,564
4140,,15762048,business,2024-07-22 23:39:00,active,154969.79,841
4141,,15790596,business,2024-07-12 7:20:00,inactive,141829.67,850
4142,,15609623,saving,2024-07-03 6:24:00,inactive,0.0,637
4143,,15711901,saving,2024-07-04 3:49:00,inactive,109162.82,500
4144,,15779809,saving,2024-07-24 4:29:00,active,87471.63,655
4145,,15729018,current,2024-07-11 8:28:00,active,147229.65,666
4146,,15698246,current,2024-07-03 17:34:00,closed,0.0,658
4147,,15712409,current,2024-07-29 11:31:00,active,182532.23,749
4148,,15758306,saving,2024-07-12 3:41:00,inactive,0.0,654
4149,,15621435,business,2024-07-30 19:33:00,inactive,160903.2,623
4150,,15566295,business,2024-07-14 13:12:00,inactive,138053.79,761
4151,,15569098,business,2024-07-23 14:20:00,active,153548.12,627
4152,,15662532,business,2024-07-15 2:37:00,closed,149085.9,757
4153,,15664001,business,2024-07-04 0:36:00,inactive,95231.91,695
4154,,15703437,saving,2024-07-06 7:35:00,inactive,0.0,726
4155,,15708003,business,2024-07-26 7:16:00,active,85109.21,587
4156,,15599452,business,2024-07-09 8:15:00,closed,125338.8,605
4157,,15719793,saving,2024-07-12 6:59:00,closed,0.0,850
4158,,15771580,saving,2024-07-05 20:27:00,active,106831.69,850
4159,,15732268,current,2024-07-02 10:14:00,inactive,159597.45,751
4160,,15722350,current,2024-07-16 4:39:00,closed,147361.57,627
4161,,15611371,saving,2024-07-13 8:05:00,active,176134.54,736
4162,,15673584,business,2024-07-26 16:10:00,inactive,0.0,652
4163,,15636396,saving,2024-07-07 11:16:00,closed,0.0,627
4164,,15706170,current,2024-07-30 0:00:00,inactive,84055.43,636
4165,,15725478,current,2024-07-04 9:50:00,closed,0.0,775
4166,,15654562,current,2024-07-12 0:46:00,closed,174088.3,850
4167,,15737509,current,2024-07-05 12:43:00,closed,199229.14,850
4168,,15690796,business,2024-07-16 18:41:00,closed,0.0,516
4169,,15716728,business,2024-07-02 20:00:00,active,0.0,513
4170,,15605665,current,2024-07-05 19:29:00,inactive,78833.15,673
4171,,15748481,current,2024-07-02 23:41:00,active,0.0,564
4172,,15757777,saving,2024-07-16 17:36:00,closed,0.0,636
4173,,15747808,business,2024-07-02 16:54:00,inactive,102540.61,712
4174,,15810593,saving,2024-07-13 14:55:00,active,0.0,568
4175,,15693376,saving,2024-07-22 15:40:00,closed,0.0,741
4176,,15579808,current,2024-07-18 4:27:00,closed,129401.87,754
4177,,15598275,current,2024-07-06 1:42:00,inactive,0.0,709
4178,,15737080,business,2024-07-06 6:16:00,closed,0.0,510
4179,,15668580,current,2024-07-24 15:28:00,active,0.0,716
4180,,15569438,current,2024-07-25 2:07:00,closed,106702.94,607
4181,,15675842,saving,2024-07-27 19:54:00,inactive,139584.57,656
4182,,15577587,saving,2024-07-15 15:37:00,active,121016.23,550
4183,,15625592,current,2024-07-04 6:11:00,inactive,0.0,486
4184,,15635141,current,2024-07-03 7:21:00,active,118210.42,598
4185,,15642570,saving,2024-07-26 3:55:00,closed,0.0,675
4186,,15702175,current,2024-07-14 2:30:00,closed,148654.84,755
4187,,15677785,business,2024-07-06 18:09:00,closed,136963.12,656
4188,,15786153,saving,2024-07-10 12:14:00,active,137774.11,644
4189,,15759499,business,2024-07-16 14:23:00,active,111156.52,598
4190,,15659568,business,2024-07-28 16:34:00,closed,121237.65,850
4191,,15715597,current,2024-07-04 14:39:00,closed,97234.58,679
4192,,15610147,current,2024-07-03 15:42:00,inactive,0.0,632
4193,,15802362,business,2024-07-07 23:14:00,closed,0.0,550
4194,,15660524,current,2024-07-08 21:39:00,closed,97382.53,572
4195,,15747168,business,2024-07-17 4:56:00,closed,103108.8,626
4196,,15796910,business,2024-07-10 13:06:00,active,0.0,625
4197,,15707674,business,2024-07-25 14:32:00,closed,131852.81,515
4198,,15565706,business,2024-07-12 6:26:00,inactive,0.0,612
4199,,15587596,current,2024-07-20 21:40:00,active,107553.33,628
4200,,15751943,saving,2024-07-16 10:07:00,closed,0.0,529
4201,,15621227,saving,2024-07-28 15:10:00,closed,161806.09,668
4202,,15757588,business,2024-07-07 15:18:00,active,0.0,526
4203,,15640922,current,2024-07-26 20:23:00,inactive,0.0,791
4204,,15567557,current,2024-07-16 19:07:00,inactive,128243.03,573
4205,,15670103,business,2024-07-11 5:47:00,inactive,126645.13,565
4206,,15720929,current,2024-07-04 0:27:00,inactive,62094.71,604
4207,,15732774,saving,2024-07-24 17:15:00,closed,112291.34,656
4208,,15628558,saving,2024-07-05 12:29:00,active,89188.83,447
4209,,15729201,business,2024-07-03 21:48:00,closed,0.0,682
4210,,15731117,saving,2024-07-10 7:53:00,inactive,109161.25,437
4211,,15615207,current,2024-07-07 6:44:00,active,0.0,792
4212,,15773512,saving,2024-07-27 21:37:00,closed,0.0,627
4213,,15572145,saving,2024-07-09 0:54:00,closed,0.0,767
4214,,15642710,business,2024-07-05 16:53:00,active,0.0,686
4215,,15574213,saving,2024-07-01 14:20:00,closed,158271.74,789
4216,,15718852,business,2024-07-02 12:10:00,inactive,96951.21,794
4217,,15583840,business,2024-07-24 5:04:00,active,121863.61,587
4218,,15782418,current,2024-07-18 23:02:00,closed,83495.11,589
4219,,15813504,current,2024-07-25 8:56:00,closed,146566.01,543
4220,,15711314,saving,2024-07-28 10:45:00,closed,0.0,589
4221,,15621064,business,2024-07-19 5:10:00,closed,186101.18,701
4222,,15627847,business,2024-07-06 9:58:00,closed,0.0,850
4223,,15588090,current,2024-07-23 7:47:00,closed,107494.86,726
4224,,15735270,current,2024-07-25 17:00:00,inactive,0.0,767
4225,,15671804,current,2024-07-12 13:12:00,active,146943.38,648
4226,,15753215,current,2024-07-21 9:34:00,closed,0.0,651
4227,,15789941,saving,2024-07-26 0:11:00,closed,125130.28,633
4228,,15691061,saving,2024-07-20 23:09:00,active,0.0,740
4229,,15808326,business,2024-07-04 23:59:00,active,0.0,592
4230,,15566660,saving,2024-07-16 4:34:00,closed,0.0,670
4231,,15778947,saving,2024-07-14 11:54:00,closed,0.0,628
4232,,15632977,current,2024-07-13 14:05:00,inactive,0.0,745
4233,,15591747,saving,2024-07-22 4:29:00,closed,0.0,705
4234,,15567335,business,2024-07-03 8:07:00,inactive,0.0,559
4235,,15609299,current,2024-07-22 4:21:00,closed,150685.79,595
4236,,15669945,business,2024-07-29 20:07:00,active,141359.37,492
4237,,15736271,current,2024-07-18 20:42:00,active,0.0,498
4238,,15710390,saving,2024-07-23 6:51:00,active,94631.26,655
4239,,15756481,current,2024-07-06 8:37:00,inactive,118336.14,636
4240,,15736730,current,2024-07-17 8:21:00,closed,0.0,634
4241,,15626040,saving,2024-07-10 10:09:00,active,0.0,793
4242,,15746553,current,2024-07-05 19:27:00,closed,124233.24,526
4243,,15622518,business,2024-07-04 14:57:00,active,51116.26,768
4244,,15684908,business,2024-07-10 11:11:00,inactive,91869.69,540
4245,,15569446,business,2024-07-17 12:18:00,closed,122338.43,732
4246,,15777504,saving,2024-07-22 1:24:00,closed,0.0,617
4247,,15677906,current,2024-07-15 10:57:00,closed,0.0,637
4248,,15703292,saving,2024-07-27 13:31:00,active,86270.93,573
4249,,15712938,saving,2024-07-28 23:14:00,active,0.0,531
4250,,15631359,saving,2024-07-20 4:17:00,closed,117289.92,489
4251,,15720847,current,2024-07-20 5:26:00,closed,0.0,601
4252,,15787830,saving,2024-07-07 21:21:00,active,153663.27,452
4253,,15599869,saving,2024-07-21 17:06:00,closed,0.0,728
4254,,15592078,current,2024-07-27 22:41:00,inactive,123599.49,590
4255,,15596228,current,2024-07-20 14:44:00,active,0.0,490
4256,,15578462,business,2024-07-05 4:50:00,inactive,134208.25,596
4257,,15756894,current,2024-07-28 23:29:00,closed,0.0,635
4258,,15796167,business,2024-07-13 12:18:00,inactive,98556.89,782
4259,,15664808,business,2024-07-17 7:27:00,closed,0.0,790
4260,,15664555,business,2024-07-06 16:09:00,active,0.0,587
4261,,15607278,saving,2024-07-17 8:08:00,closed,134593.79,794
4262,,15585222,business,2024-07-27 0:28:00,closed,0.0,515
4263,,15750299,current,2024-07-14 10:53:00,closed,68781.82,746
4264,,15761294,current,2024-07-13 19:45:00,closed,137464.04,667
4265,,15810454,business,2024-07-07 13:15:00,closed,147307.91,709
4266,,15673984,saving,2024-07-07 5:41:00,active,0.0,536
4267,,15609319,business,2024-07-09 20:24:00,active,145754.91,711
4268,,15709941,saving,2024-07-20 11:29:00,active,0.0,753
4269,,15580252,business,2024-07-16 1:50:00,active,112610.77,748
4270,,15741275,saving,2024-07-07 7:26:00,inactive,71481.79,623
4271,,15707132,saving,2024-07-06 10:45:00,active,0.0,465
4272,,15600708,current,2024-07-17 11:29:00,inactive,77826.8,640
4273,,15804787,business,2024-07-04 12:15:00,closed,87140.85,562
4274,,15690021,saving,2024-07-06 0:05:00,closed,132002.7,502
4275,,15763895,business,2024-07-29 15:19:00,inactive,178011.5,536
4276,,15623478,business,2024-07-02 18:01:00,closed,102954.68,670
4277,,15797910,saving,2024-07-06 6:39:00,closed,123783.25,775
4278,,15577751,business,2024-07-08 17:15:00,closed,101802.67,759
4279,,15781777,current,2024-07-16 23:20:00,closed,148659.48,604
4280,,15740527,saving,2024-07-11 18:02:00,closed,142724.48,766
4281,,15721251,saving,2024-07-01 14:44:00,inactive,112152.89,554
4282,,15602994,current,2024-07-03 13:39:00,closed,89550.85,487
4283,,15750769,current,2024-07-15 9:00:00,active,75915.75,725
4284,,15740175,business,2024-07-21 15:52:00,inactive,118889.66,732
4285,,15679968,saving,2024-07-06 7:30:00,closed,118788.57,623
4286,,15694404,saving,2024-07-22 17:30:00,active,156555.54,781
4287,,15657529,saving,2024-07-22 16:09:00,inactive,99141.86,714
4288,,15762882,saving,2024-07-13 21:17:00,active,61211.18,577
4289,,15642579,business,2024-07-29 14:00:00,inactive,128932.4,731
4290,,15598884,current,2024-07-05 10:36:00,active,0.0,650
4291,,15770185,current,2024-07-18 3:02:00,inactive,80728.15,779
4292,,15800287,current,2024-07-06 18:28:00,active,127660.46,706
4293,,15665861,business,2024-07-25 23:37:00,inactive,106070.89,733
4294,,15662203,business,2024-07-17 22:57:00,inactive,137560.38,579
4295,,15616454,business,2024-07-03 23:29:00,active,111905.43,476
4296,,15702788,saving,2024-07-23 11:09:00,active,126212.64,775
4297,,15778149,saving,2024-07-15 12:49:00,active,0.0,538
4298,,15680001,saving,2024-07-22 2:53:00,inactive,111835.94,602
4299,,15711991,business,2024-07-09 5:54:00,inactive,0.0,615
4300,,15633834,current,2024-07-22 6:45:00,active,99705.69,700
4301,,15765266,business,2024-07-04 13:50:00,inactive,0.0,615
4302,,15791867,business,2024-07-06 19:48:00,active,108895.93,544
4303,,15675380,saving,2024-07-28 6:53:00,inactive,154669.77,573
4304,,15770576,business,2024-07-29 16:48:00,inactive,128061.0,555
4305,,15775294,current,2024-07-04 14:49:00,closed,0.0,692
4306,,15727059,business,2024-07-12 0:17:00,inactive,0.0,476
4307,,15702499,business,2024-07-06 16:21:00,closed,190678.02,770
4308,,15611699,business,2024-07-13 8:35:00,closed,0.0,641
4309,,15654000,current,2024-07-01 20:51:00,inactive,0.0,705
