,account_id,transaction_id,customer_id,transaction_date,transaction_time,transaction_type,amount,balance_after_transaction,channel,transaction_status
5542,,399,15664897,,8:33:00,payment,,,mobile,failed
5543,,399,15585777,,3:11:00,deposit,,,ATM,failed
5544,,399,15650864,,19:10:00,transfer,,,online,failed
5545,,399,15806709,,2:06:00,transfer,,,ATM,failed
5546,,399,15633818,,22:15:00,withdrawal,,,ATM,failed
5547,,399,15713845,,12:18:00,withdrawal,,,online,succes
5548,,399,15639662,,15:51:00,transfer,,,branch,succes
5549,,399,15567013,,17:55:00,deposit,,,ATM,failed
5550,,399,15777784,,21:07:00,deposit,,,branch,succes
5551,,399,15800251,,10:31:00,payment,,,ATM,succes
5552,,399,15651315,,14:19:00,deposit,,,mobile,failed
5553,,399,15651450,,21:54:00,payment,,,mobile,failed
5554,,399,15784218,,22:18:00,transfer,,,ATM,succes
5555,,399,15572398,,14:02:00,withdrawal,,,online,succes
5556,,399,15707962,,23:27:00,deposit,,,mobile,failed
5557,,399,15705663,,23:20:00,payment,,,ATM,succes
5558,,399,15645355,,0:12:00,deposit,,,mobile,failed
5559,,399,15729557,,23:21:00,withdrawal,,,branch,succes
5560,,399,15631436,,15:23:00,withdrawal,,,mobile,failed
5561,,399,15583073,,16:13:00,payment,,,ATM,failed
5562,,399,15614361,,15:11:00,withdrawal,,,online,failed
5563,,399,15724684,,9:48:00,payment,,,online,succes
5564,,399,15700083,,21:47:00,transfer,,,online,succes
5565,,399,15636541,,1:20:00,deposit,,,mobile,succes
5566,,399,15796015,,5:17:00,transfer,,,online,succes
5567,,399,15787222,,3:22:00,transfer,,,branch,failed
5568,,399,15594270,,11:15:00,payment,,,online,failed
5569,,399,15701524,,9:27:00,payment,,,online,succes
5570,,399,15645847,,13:49:00,transfer,,,mobile,failed
5571,,399,15708867,,22:51:00,withdrawal,,,ATM,failed
5572,,399,15613140,,5:26:00,payment,,,mobile,succes
5573,,399,15628893,,23:06:00,transfer,,,mobile,succes
5574,,399,15764073,,2:52:00,deposit,,,online,failed
5575,,399,15782879,,0:23:00,transfer,,,mobile,succes
5576,,399,15635964,,7:49:00,transfer,,,branch,succes
5577,,399,15726087,,9:47:00,deposit,,,mobile,succes
5578,,399,15726313,,1:27:00,payment,,,branch,succes
5579,,399,15578073,,12:29:00,withdrawal,,,ATM,succes
5580,,399,15786249,,4:39:00,deposit,,,online,failed
5581,,399,15812850,,21:07:00,deposit,,,branch,succes
5582,,399,15596972,,17:40:00,payment,,,online,succes
5583,,399,15620579,,10:37:00,transfer,,,online,succes
5584,,399,15768270,,5:14:00,withdrawal,,,ATM,failed
5585,,399,15656597,,6:37:00,withdrawal,,,mobile,succes
5586,,399,15699446,,12:59:00,withdrawal,,,mobile,failed
5587,,399,15615004,,12:51:00,withdrawal,,,online,failed
5588,,399,15704771,,7:22:00,deposit,,,ATM,failed
5589,,399,15588372,,17:34:00,transfer,,,mobile,failed
5590,,399,15681439,,22:47:00,deposit,,,online,succes
5591,,399,15607509,,4:11:00,withdrawal,,,ATM,failed
5592,,399,15670343,,13:03:00,deposit,,,ATM,failed
5593,,399,15597968,,21:52:00,transfer,,,branch,failed
5594,,399,15658432,,21:29:00,payment,,,branch,failed
5595,,399,15616431,,17:20:00,payment,,,online,failed
5596,,399,15796957,,18:59:00,deposit,,,online,succes
5597,,399,15815552,,6:01:00,payment,,,online,succes
5598,,399,15631871,,17:40:00,deposit,,,ATM,failed
5599,,399,15635870,,1:05:00,deposit,,,mobile,succes
5600,,399,15596713,,17:49:00,withdrawal,,,ATM,succes
5601,,399,15684211,,7:12:00,deposit,,,mobile,succes
5602,,399,15760521,,4:08:00,transfer,,,mobile,succes
5603,,399,15608408,,9:31:00,payment,,,online,failed
5604,,399,15804721,,13:25:00,deposit,,,online,failed
5605,,399,15730272,,14:32:00,transfer,,,branch,succes
5606,,399,15741988,,18:30:00,payment,,,online,failed
5607,,399,15771728,,23:43:00,payment,,,online,failed
5608,,399,15605113,,3:47:00,transfer,,,mobile,failed
5609,,399,15661945,,7:59:00,withdrawal,,,mobile,succes
5610,,399,15783816,,14:05:00,deposit,,,mobile,succes
5611,,399,15721207,,20:06:00,payment,,,ATM,succes
5612,,399,15764072,,4:00:00,deposit,,,branch,succes
5613,,399,15689412,,12:29:00,transfer,,,ATM,succes
5614,,399,15798385,,2:48:00,payment,,,ATM,failed
5615,,399,15775339,,18:19:00,withdrawal,,,online,succes
5616,,399,15585256,,22:43:00,withdrawal,,,branch,failed
5617,,399,15797329,,21:05:00,withdrawal,,,branch,succes
5618,,399,15780220,,12:04:00,withdrawal,,,ATM,succes
5619,,399,15648951,,4:46:00,withdrawal,,,ATM,failed
5620,,399,15752409,,11:02:00,transfer,,,online,failed
5621,,399,15807524,,22:26:00,deposit,,,online,failed
5622,,399,15766649,,4:09:00,withdrawal,,,ATM,succes
5623,,399,15696812,,18:06:00,withdrawal,,,online,failed
5624,,399,15581295,,1:03:00,deposit,,,mobile,succes
5625,,399,15663234,,22:37:00,transfer,,,branch,failed
5626,,399,15741417,,6:53:00,withdrawal,,,online,succes
5627,,399,15695174,,6:43:00,payment,,,mobile,succes
5628,,399,15665168,,23:06:00,withdrawal,,,online,succes
5629,,399,15601503,,0:19:00,transfer,,,branch,succes
5630,,399,15706131,,0:58:00,deposit,,,branch,failed
5631,,399,15782758,,11:53:00,deposit,,,ATM,failed
5632,,399,15591091,,16:27:00,withdrawal,,,mobile,succes
5633,,399,15715877,,7:13:00,transfer,,,branch,failed
5634,,399,15756918,,23:29:00,payment,,,mobile,succes
5635,,399,15746662,,0:52:00,transfer,,,online,succes
5636,,399,15626679,,8:57:00,transfer,,,online,succes
5637,,399,15793343,,17:26:00,withdrawal,,,branch,succes
5638,,399,15576774,,0:17:00,payment,,,online,failed
5639,,399,15801316,,1:10:00,payment,,,online,failed
5640,,399,15800514,,13:09:00,deposit,,,branch,failed
5641,,399,15662232,,10:40:00,deposit,,,branch,succes
5642,,399,15737778,,12:50:00,payment,,,online,failed
5643,,399,15782096,,21:09:00,transfer,,,mobile,failed
5644,,399,15783522,,12:18:00,transfer,,,ATM,succes
5645,,399,15785373,,2:49:00,payment,,,ATM,failed
5646,,399,15756272,,3:46:00,deposit,,,online,succes
5647,,399,15615245,,19:17:00,deposit,,,branch,failed
5648,,399,15600174,,8:22:00,deposit,,,branch,succes
5649,,399,15752956,,9:53:00,withdrawal,,,mobile,succes
5650,,399,15644882,,16:54:00,transfer,,,mobile,failed
5651,,399,15766272,,16:46:00,withdrawal,,,branch,failed
5652,,399,15800620,,16:50:00,transfer,,,branch,succes
5653,,399,15569764,,22:36:00,transfer,,,online,failed
5654,,399,15747458,,8:27:00,transfer,,,mobile,succes
5655,,399,15573171,,3:13:00,payment,,,ATM,succes
5656,,399,15736769,,20:49:00,payment,,,online,succes
5657,,399,15763381,,11:37:00,withdrawal,,,ATM,succes
5658,,399,15814430,,8:26:00,payment,,,branch,succes
5659,,399,15638607,,2:54:00,payment,,,mobile,succes
5660,,399,15737133,,1:39:00,deposit,,,online,succes
5661,,399,15613945,,10:33:00,transfer,,,mobile,failed
5662,,399,15659937,,6:14:00,withdrawal,,,branch,succes
5663,,399,15765287,,5:58:00,payment,,,online,succes
5664,,399,15661723,,17:04:00,withdrawal,,,online,succes
5665,,399,15766064,,19:21:00,deposit,,,ATM,succes
5666,,399,15649616,,10:44:00,withdrawal,,,ATM,succes
5667,,399,15719017,,9:22:00,payment,,,mobile,succes
5668,,399,15720919,,4:47:00,payment,,,ATM,failed
5669,,399,15706706,,10:00:00,withdrawal,,,mobile,succes
5670,,399,15709653,,6:42:00,withdrawal,,,ATM,failed
5671,,399,15805104,,5:07:00,deposit,,,online,succes
5672,,399,15622442,,11:19:00,withdrawal,,,branch,succes
5673,,399,15572801,,16:57:00,deposit,,,branch,failed
5674,,399,15767598,,19:42:00,payment,,,online,failed
5675,,399,15757897,,22:35:00,payment,,,branch,failed
5676,,399,15568104,,16:37:00,transfer,,,branch,succes
5677,,399,15763414,,16:34:00,payment,,,online,succes
5678,,399,15732265,,7:35:00,transfer,,,branch,succes
5679,,399,15621974,,18:02:00,payment,,,branch,failed
5680,,399,15803947,,1:54:00,deposit,,,ATM,failed
5681,,399,15720706,,18:00:00,deposit,,,ATM,failed
5682,,399,15759290,,11:54:00,transfer,,,branch,succes
5683,,399,15651664,,7:06:00,payment,,,mobile,succes
5684,,399,15795132,,10:08:00,deposit,,,ATM,failed
5685,,399,15811565,,0:25:00,payment,,,ATM,failed
5686,,399,15713774,,21:20:00,deposit,,,ATM,succes
5687,,399,15691840,,21:31:00,withdrawal,,,branch,succes
5688,,399,15682021,,7:44:00,withdrawal,,,online,failed
5689,,399,15612931,,5:45:00,deposit,,,ATM,succes
5690,,399,15676707,,17:55:00,withdrawal,,,branch,succes
5691,,399,15601383,,4:18:00,withdrawal,,,branch,failed
5692,,399,15662662,,3:00:00,transfer,,,mobile,failed
5693,,399,15752694,,12:13:00,transfer,,,mobile,succes
5694,,399,15590683,,5:31:00,payment,,,ATM,succes
5695,,399,15773591,,4:01:00,payment,,,ATM,succes
5696,,399,15723620,,9:01:00,transfer,,,branch,failed
5697,,399,15671779,,20:10:00,withdrawal,,,ATM,succes
5698,,399,15672966,,20:20:00,transfer,,,branch,failed
5699,,399,15624667,,4:47:00,transfer,,,branch,succes
5700,,399,15812888,,17:03:00,payment,,,ATM,failed
5701,,399,15724154,,10:15:00,deposit,,,ATM,failed
5702,,399,15749540,,5:20:00,payment,,,branch,succes
5703,,399,15621063,,23:09:00,transfer,,,ATM,succes
5704,,399,15661626,,9:59:00,transfer,,,mobile,failed
5705,,399,15698703,,15:18:00,payment,,,branch,succes
5706,,399,15801431,,20:39:00,deposit,,,mobile,failed
5707,,399,15649451,,8:11:00,deposit,,,online,failed
5708,,399,15626156,,18:26:00,payment,,,branch,failed
5709,,399,15606158,,4:45:00,payment,,,online,succes
5710,,399,15589496,,22:09:00,transfer,,,online,failed
5711,,399,15730345,,17:03:00,transfer,,,online,succes
5712,,399,15572038,,16:47:00,withdrawal,,,ATM,failed
5713,,399,15643439,,19:49:00,withdrawal,,,online,failed
5714,,399,15604158,,4:50:00,withdrawal,,,ATM,failed
5715,,399,15657396,,19:44:00,transfer,,,mobile,succes
5716,,399,15709478,,18:34:00,deposit,,,branch,succes
5717,,399,15628824,,6:18:00,deposit,,,branch,failed
5718,,399,15814519,,18:55:00,payment,,,online,succes
5719,,399,15636520,,12:45:00,deposit,,,ATM,succes
5720,,399,15794414,,15:41:00,deposit,,,ATM,succes
5721,,399,15643671,,15:02:00,payment,,,mobile,failed
5722,,399,15700650,,11:56:00,withdrawal,,,mobile,succes
5723,,399,15680224,,23:39:00,withdrawal,,,mobile,succes
5724,,399,15784286,,0:35:00,withdrawal,,,ATM,succes
5725,,399,15693996,,13:05:00,transfer,,,branch,succes
5726,,399,15764343,,7:32:00,deposit,,,online,failed
5727,,399,15704168,,10:49:00,withdrawal,,,online,succes
5728,,399,15680197,,21:02:00,deposit,,,branch,failed
5729,,399,15633729,,10:22:00,transfer,,,mobile,failed
5730,,399,15577683,,7:42:00,payment,,,ATM,succes
5731,,399,15800746,,17:04:00,deposit,,,online,failed
5732,,399,15788686,,8:48:00,withdrawal,,,ATM,succes
5733,,399,15742798,,9:35:00,withdrawal,,,ATM,failed
5734,,399,15596647,,2:03:00,transfer,,,ATM,succes
5735,,399,15756070,,15:08:00,withdrawal,,,branch,failed
5736,,399,15775116,,0:44:00,withdrawal,,,branch,failed
5737,,399,15575428,,17:24:00,withdrawal,,,online,succes
5738,,399,15654074,,20:36:00,transfer,,,ATM,failed
5739,,399,15695872,,12:26:00,deposit,,,online,succes
5740,,399,15568885,,7:31:00,transfer,,,branch,failed
5741,,399,15725036,,2:35:00,payment,,,ATM,failed
5742,,399,15632665,,16:17:00,deposit,,,online,succes
5743,,399,15571476,,21:22:00,payment,,,mobile,succes
5744,,399,15776850,,7:11:00,withdrawal,,,online,succes
5745,,399,15623649,,8:09:00,transfer,,,branch,failed
5746,,399,15751131,,19:31:00,payment,,,branch,succes
5747,,399,15688128,,8:57:00,transfer,,,online,succes
5748,,399,15678412,,3:22:00,transfer,,,mobile,succes
5749,,399,15770291,,9:57:00,payment,,,mobile,succes
5750,,399,15583392,,23:52:00,withdrawal,,,ATM,failed
5751,,399,15690731,,10:51:00,payment,,,branch,succes
5752,,399,15697948,,6:19:00,withdrawal,,,mobile,failed
5753,,399,15608328,,5:20:00,payment,,,online,failed
5754,,399,15766378,,6:41:00,withdrawal,,,mobile,failed
5755,,399,15600813,,4:59:00,withdrawal,,,mobile,succes
5756,,399,15706217,,20:33:00,transfer,,,mobile,succes
5757,,399,15601417,,15:05:00,transfer,,,branch,failed
5758,,399,15610972,,4:07:00,withdrawal,,,online,failed
5759,,399,15674620,,2:29:00,payment,,,online,failed
5760,,399,15785350,,7:30:00,payment,,,branch,failed
5761,,399,15749119,,6:32:00,deposit,,,ATM,failed
5762,,399,15756535,,16:51:00,withdrawal,,,branch,succes
5763,,399,15700965,,22:58:00,withdrawal,,,ATM,failed
5764,,399,15791851,,12:44:00,deposit,,,online,succes
5765,,399,15717156,,18:37:00,withdrawal,,,ATM,succes
5766,,399,15740846,,2:57:00,payment,,,ATM,failed
5767,,399,15573284,,13:14:00,withdrawal,,,mobile,failed
5768,,399,15729083,,22:24:00,payment,,,mobile,succes
5769,,399,15611612,,8:20:00,withdrawal,,,mobile,failed
5770,,399,15694381,,10:43:00,withdrawal,,,ATM,succes
5771,,399,15651737,,7:52:00,withdrawal,,,online,succes
5772,,399,15663168,,22:48:00,withdrawal,,,ATM,failed
5773,,399,15643426,,7:24:00,payment,,,online,failed
5774,,399,15618245,,1:26:00,payment,,,online,succes
5775,,399,15717527,,19:01:00,transfer,,,online,failed
5776,,399,15793478,,0:58:00,payment,,,online,failed
5777,,399,15642248,,4:48:00,transfer,,,online,succes
5778,,399,15640377,,14:50:00,deposit,,,branch,failed
5779,,399,15723950,,21:43:00,withdrawal,,,mobile,succes
5780,,399,15590327,,4:23:00,transfer,,,mobile,succes
5781,,399,15706199,,6:44:00,payment,,,ATM,succes
5782,,399,15671514,,22:37:00,withdrawal,,,ATM,failed
5783,,399,15727041,,22:24:00,transfer,,,branch,succes
5784,,399,15738063,,12:01:00,payment,,,mobile,failed
5785,,399,15711733,,2:04:00,transfer,,,mobile,failed
5786,,399,15652320,,22:59:00,withdrawal,,,branch,succes
5787,,399,15634180,,20:00:00,payment,,,ATM,succes
5788,,399,15694566,,15:24:00,transfer,,,ATM,failed
5789,,399,15726103,,4:02:00,payment,,,ATM,succes
5790,,399,15646351,,4:30:00,withdrawal,,,ATM,failed
5791,,399,15730044,,15:15:00,deposit,,,online,succes
5792,,399,15795186,,7:18:00,withdrawal,,,mobile,failed
5793,,399,15784890,,0:32:00,deposit,,,branch,succes
5794,,399,15694125,,10:38:00,payment,,,ATM,failed
5795,,399,15565891,,2:10:00,deposit,,,mobile,succes
5796,,399,15674254,,23:40:00,payment,,,mobile,failed
5797,,399,15775206,,6:03:00,deposit,,,branch,failed
5798,,399,15797627,,16:08:00,deposit,,,mobile,failed
5799,,399,15649853,,14:15:00,deposit,,,ATM,failed
5800,,399,15610379,,23:51:00,payment,,,online,succes
5801,,399,15659800,,19:28:00,deposit,,,branch,failed
5802,,399,15716236,,3:20:00,withdrawal,,,ATM,succes
5803,,399,15672053,,1:30:00,deposit,,,online,failed
5804,,399,15663933,,0:54:00,payment,,,mobile,succes
5805,,399,15814236,,19:21:00,deposit,,,branch,failed
5806,,399,15583597,,16:39:00,deposit,,,online,succes
5807,,399,15607395,,23:44:00,withdrawal,,,ATM,succes
5808,,399,15694556,,8:53:00,payment,,,mobile,succes
5809,,399,15744109,,0:55:00,deposit,,,branch,failed
5810,,399,15800688,,17:13:00,transfer,,,mobile,succes
5811,,399,15810878,,18:29:00,withdrawal,,,online,succes
5812,,399,15587835,,21:45:00,withdrawal,,,mobile,failed
5813,,399,15763515,,14:43:00,payment,,,online,failed
5814,,399,15725882,,22:15:00,withdrawal,,,mobile,failed
5815,,399,15788022,,1:03:00,transfer,,,online,failed
5816,,399,15663917,,22:10:00,deposit,,,online,succes
5817,,399,15656865,,18:04:00,withdrawal,,,branch,succes
5818,,399,15667971,,9:09:00,payment,,,online,succes
5819,,399,15800366,,9:58:00,withdrawal,,,ATM,failed
5820,,399,15717231,,11:35:00,deposit,,,branch,succes
5821,,399,15643188,,21:16:00,payment,,,online,succes
5822,,399,15671351,,14:35:00,transfer,,,online,succes
5823,,399,15573628,,15:20:00,payment,,,ATM,succes
5824,,399,15698953,,23:08:00,withdrawal,,,branch,failed
5825,,399,15753888,,0:53:00,payment,,,online,failed
5826,,399,15737961,,17:01:00,deposit,,,mobile,succes
5827,,399,15801701,,18:09:00,transfer,,,ATM,failed
5828,,399,15684419,,7:09:00,payment,,,mobile,succes
5829,,399,15794266,,6:34:00,transfer,,,online,succes
5830,,399,15810711,,19:23:00,transfer,,,online,failed
5831,,399,15771270,,1:35:00,deposit,,,ATM,succes
5832,,399,15607786,,14:31:00,withdrawal,,,mobile,succes
5833,,399,15624519,,14:09:00,payment,,,online,failed
5834,,399,15799910,,3:24:00,withdrawal,,,mobile,succes
5835,,399,15602479,,14:12:00,deposit,,,branch,succes
5836,,399,15617419,,14:54:00,withdrawal,,,branch,succes
5837,,399,15657603,,2:40:00,transfer,,,online,failed
5838,,399,15570379,,21:42:00,deposit,,,ATM,succes
5839,,399,15772996,,14:25:00,transfer,,,mobile,succes
5840,,399,15729574,,21:11:00,payment,,,mobile,succes
5841,,399,15737267,,7:21:00,deposit,,,mobile,failed
5842,,399,15799128,,18:03:00,withdrawal,,,mobile,succes
5843,,399,15813327,,19:27:00,transfer,,,ATM,failed
5844,,399,15711921,,17:06:00,transfer,,,ATM,succes
5845,,399,15654300,,0:38:00,deposit,,,branch,failed
5846,,399,15569945,,14:05:00,transfer,,,mobile,failed
5847,,399,15569666,,15:07:00,withdrawal,,,mobile,succes
5848,,399,15681887,,5:42:00,transfer,,,online,succes
5849,,399,15608873,,19:31:00,transfer,,,ATM,failed
5850,,399,15762091,,11:09:00,deposit,,,online,succes
5851,,399,15722053,,19:25:00,payment,,,branch,succes
5852,,399,15782100,,19:10:00,payment,,,ATM,failed
5853,,399,15765300,,10:10:00,withdrawal,,,branch,failed
5854,,399,15743570,,1:29:00,deposit,,,branch,succes
5855,,399,15608541,,22:52:00,transfer,,,branch,succes
5856,,399,15750671,,16:13:00,transfer,,,mobile,succes
5857,,399,15813659,,5:19:00,payment,,,ATM,succes
5858,,399,15757867,,14:53:00,payment,,,ATM,failed
5859,,399,15652914,,17:46:00,payment,,,online,succes
5860,,399,15723818,,14:38:00,withdrawal,,,mobile,succes
5861,,399,15713819,,1:27:00,deposit,,,mobile,failed
5862,,399,15656484,,2:32:00,transfer,,,mobile,failed
5863,,399,15778515,,9:27:00,payment,,,online,succes
5864,,399,15803840,,11:26:00,withdrawal,,,branch,failed
5865,,399,15735339,,16:39:00,payment,,,branch,succes
5866,,399,15600392,,11:33:00,deposit,,,ATM,succes
5867,,399,15625740,,9:17:00,payment,,,ATM,failed
5868,,399,15663817,,3:13:00,deposit,,,ATM,failed
5869,,399,15734461,,16:59:00,deposit,,,mobile,failed
5870,,399,15780142,,7:25:00,withdrawal,,,ATM,failed
5871,,399,15709920,,23:55:00,deposit,,,mobile,failed
5872,,399,15684248,,16:03:00,payment,,,mobile,failed
5873,,399,15643158,,13:11:00,payment,,,ATM,failed
5874,,399,15693902,,4:55:00,payment,,,ATM,failed
5875,,399,15578307,,12:47:00,deposit,,,online,succes
5876,,399,15585379,,11:30:00,withdrawal,,,mobile,succes
5877,,399,15758510,,4:53:00,transfer,,,ATM,failed
5878,,399,15692918,,7:51:00,deposit,,,branch,failed
5879,,399,15705301,,10:31:00,transfer,,,mobile,succes
5880,,399,15718231,,9:52:00,withdrawal,,,mobile,failed
5881,,399,15567991,,4:09:00,deposit,,,ATM,succes
5882,,399,15772650,,6:18:00,payment,,,ATM,succes
5883,,399,15574795,,7:47:00,deposit,,,online,failed
5884,,399,15706036,,15:06:00,payment,,,mobile,succes
5885,,399,15723856,,22:38:00,payment,,,online,failed
5886,,399,15812920,,0:17:00,payment,,,mobile,failed
5887,,399,15691287,,8:16:00,payment,,,branch,succes
5888,,399,15804797,,6:01:00,transfer,,,branch,failed
5889,,399,15708650,,16:24:00,transfer,,,branch,succes
5890,,399,15712777,,9:13:00,payment,,,online,succes
5891,,399,15786469,,0:29:00,transfer,,,mobile,succes
5892,,399,15669219,,15:42:00,transfer,,,mobile,succes
5893,,399,15641004,,13:05:00,payment,,,mobile,succes
5894,,399,15648067,,17:51:00,withdrawal,,,branch,succes
5895,,399,15704014,,23:35:00,payment,,,ATM,failed
5896,,399,15645136,,4:55:00,withdrawal,,,ATM,succes
5897,,399,15709604,,14:13:00,withdrawal,,,branch,succes
5898,,399,15713637,,2:18:00,payment,,,branch,failed
5899,,399,15793901,,0:22:00,deposit,,,online,succes
5900,,399,15569759,,11:10:00,withdrawal,,,branch,failed
5901,,399,15712930,,6:05:00,deposit,,,branch,failed
5902,,399,15586504,,15:55:00,deposit,,,online,succes
5903,,399,15677317,,4:38:00,withdrawal,,,mobile,succes
5904,,399,15664270,,13:54:00,transfer,,,ATM,failed
5905,,399,15731519,,4:35:00,deposit,,,ATM,succes
